danceability,energy,key,mode,instrumentalness,bpm,valence,title,artist,year,popularity,link,image,genre,uri,adj_key
0.69,0.521,10,0,0.0,100.028,0.494,No Role Modelz,J. Cole,2014,85,https://open.spotify.com/track/68Dni7IE4VyPkTOH9mRWHr,https://i.scdn.co/image/ab67616d00001e02c6e0948bbb0681ff29cdbae8,hip-hop,spotify:track:68Dni7IE4VyPkTOH9mRWHr,22.0
0.6,0.815,3,0,8.92e-06,88.279,0.685,Belize (feat. MF DOOM),"Danger Mouse, Black Thought, MF DOOM",2022,57,https://open.spotify.com/track/5Mi3Qt2bXMqXRG2vnmp4a0,https://i.scdn.co/image/ab67616d00001e027d79b9c2cacc84b20de67f80,hip-hop,spotify:track:5Mi3Qt2bXMqXRG2vnmp4a0,15.0
0.727,0.487,4,0,0.402,159.985,0.759,"Beamer, Benz Or Bentley (In the style of Lloyd Banks feat Juelz Santana) [Karaoke Version with Lead Vocal]",Off The Record Karaoke,2010,15,https://open.spotify.com/track/7I32DtLHsOEkscD10PcNzw,https://i.scdn.co/image/ab67616d00001e0238db66d7ab51a02f429742ed,hip-hop,spotify:track:7I32DtLHsOEkscD10PcNzw,16.0
0.798,0.668,8,1,4.6e-06,134.006,0.154,100 Shots,Young Dolph,2017,63,https://open.spotify.com/track/3TXy6nchgKeYlVwOKNk9lE,https://i.scdn.co/image/ab67616d00001e026097fc04f7f484bf4b6f8970,hip-hop,spotify:track:3TXy6nchgKeYlVwOKNk9lE,8.0
0.714,0.43,1,1,0.877,122.064,0.48,Lil Durk Dis Ain T What You Want,Lyon Beats,2022,0,https://open.spotify.com/track/64wIxAhccUXbtgZHTvY1jJ,https://i.scdn.co/image/ab67616d00001e02b713e64aa388828230cd78d3,hip-hop,spotify:track:64wIxAhccUXbtgZHTvY1jJ,1.0
0.598,0.442,10,0,3.59e-06,178.001,0.401,Ion Rap Beef,"JoogSzn, Drakeo the Ruler, Earl Sweatshirt, 03 Greedo",2022,34,https://open.spotify.com/track/0o1HbZL2Zuenru6FaGrsVJ,https://i.scdn.co/image/ab67616d00001e023e32caf3f6fded16af41a96f,hip-hop,spotify:track:0o1HbZL2Zuenru6FaGrsVJ,22.0
0.877,0.558,1,1,0.0,157.027,0.493,Womp Womp,"Valee, Jeremih",2018,51,https://open.spotify.com/track/1G5ho820Xi2Qu3HsBZ26ft,https://i.scdn.co/image/ab67616d00001e02e49e157a2ad117e369d4ff66,hip-hop,spotify:track:1G5ho820Xi2Qu3HsBZ26ft,1.0
0.472,0.661,7,1,1.27e-05,92.033,0.36,Breakfast,Curren$y,2017,33,https://open.spotify.com/track/4om3OBmhbN30hOwCDXaJwi,https://i.scdn.co/image/ab67616d00001e02d41506083bca3ed9e364eb50,hip-hop,spotify:track:4om3OBmhbN30hOwCDXaJwi,7.0
0.497,0.896,1,1,0.0,175.447,0.941,Greatest Rapper Ever,Danny Brown,2010,21,https://open.spotify.com/track/3PcjjeeeEex6gdI8Qz3COs,https://i.scdn.co/image/ab67616d00001e025cd1fbaf0a8d8a8124cf6ee5,hip-hop,spotify:track:3PcjjeeeEex6gdI8Qz3COs,1.0
0.655,0.555,10,0,0.0,172.047,0.18,Bloxk Party (feat. Drego),"Sada Baby, Drego",2019,47,https://open.spotify.com/track/2y6T22z0VqKK1R8UwI0MvJ,https://i.scdn.co/image/ab67616d00001e02cc88f7474ad1350c39fc3957,hip-hop,spotify:track:2y6T22z0VqKK1R8UwI0MvJ,22.0
0.414,0.811,11,0,0.0933,166.354,0.878,Shiny Suit Theory feat. The-Dream,"Jay Electronica, The-Dream",2020,38,https://open.spotify.com/track/51u3nlTacgtiWxRQGPd4go,https://i.scdn.co/image/ab67616d00001e02dc25254953d3e29508b27363,hip-hop,spotify:track:51u3nlTacgtiWxRQGPd4go,23.0
0.785,0.62,1,0,0.0,103.912,0.344,Givincey,"Rich Homie Cartel, Thugga",2014,38,https://open.spotify.com/track/1689NeAQZJSqOL3VDcu5M3,https://i.scdn.co/image/ab67616d00001e02996b19479e152dbac2814095,hip-hop,spotify:track:1689NeAQZJSqOL3VDcu5M3,13.0
0.503,0.833,7,0,0.0,153.934,0.514,Dark Comedy Late Show,Open Mike Eagle,2015,25,https://open.spotify.com/track/77wywwkLtE5mlrHMrlfSAP,https://i.scdn.co/image/ab67616d00001e02ce58aacb3d91630e348ffa61,hip-hop,spotify:track:77wywwkLtE5mlrHMrlfSAP,19.0
0.716,0.531,7,1,0.0,71.994,0.344,Money Trees,"Kendrick Lamar, Jay Rock",2012,77,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,https://i.scdn.co/image/ab67616d00001e02d28d2ebdedb220e479743797,hip-hop,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,7.0
0.559,0.716,11,0,0.0,176.618,0.504,0 To 100 / The Catch Up,Drake,2013,67,https://open.spotify.com/track/4jtyUzZm9WLc2AdaJ1dso7,https://i.scdn.co/image/ab67616d00001e022b83df1b3ca78269f49fa89f,hip-hop,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,23.0
0.529,0.78,5,1,0.0,80.018,0.711,Nosetalgia,"Pusha T, Kendrick Lamar",2013,58,https://open.spotify.com/track/7aK5rlTVxSgcqShPMI1TTH,https://i.scdn.co/image/ab67616d00001e02861ecd2783b33bde98760364,hip-hop,spotify:track:7aK5rlTVxSgcqShPMI1TTH,5.0
0.901,0.352,2,1,0.0,111.065,0.199,Skrt,Kodak Black,2016,60,https://open.spotify.com/track/5v7kaZNsnyByrSJOfO8gKq,https://i.scdn.co/image/ab67616d00001e0272d893a23681294ff3973853,hip-hop,spotify:track:5v7kaZNsnyByrSJOfO8gKq,2.0
0.65,0.563,10,0,0.597,142.352,0.651,"I'm On One (Originally Performed By DJ Khaled Feat Drake, Rick Ross and Lil' Wayne) [Karaoke Instruemental]",Karaoke All Hits,2012,1,https://open.spotify.com/track/0Iezpd0YmJnNuCtGXYY2SF,https://i.scdn.co/image/ab67616d00001e025b001370ddfd6d90169204da,hip-hop,spotify:track:0Iezpd0YmJnNuCtGXYY2SF,22.0
0.769,0.517,0,0,0.0,114.991,0.846,Control,"Lowgo, Becca Tg",2020,26,https://open.spotify.com/track/2PqhgyoxhBy20P06e9uL3L,https://i.scdn.co/image/ab67616d00001e025845ecb93be74f8174b94350,hip-hop,spotify:track:2PqhgyoxhBy20P06e9uL3L,12.0
0.834,0.419,2,1,0.906,138.0,0.496,"Pop That - Originally By French Montana Feat. Rick Ross, Drake & Lil Wayne",DJ Covers,2012,0,https://open.spotify.com/track/40gyO2Zv6Bw1Zn8vcK677a,https://i.scdn.co/image/ab67616d00001e02635314c1503835eefbfed208,hip-hop,spotify:track:40gyO2Zv6Bw1Zn8vcK677a,2.0
0.56,0.81,0,0,7.93e-06,170.044,0.247,Try Me,DeJ Loaf,2014,50,https://open.spotify.com/track/2CY92qejUrhyPUASawNVRr,https://i.scdn.co/image/ab67616d00001e0234d4bb9a1414e9e121abc4b2,hip-hop,spotify:track:2CY92qejUrhyPUASawNVRr,12.0
0.925,0.549,7,1,0.000154,100.014,0.0904,Norf Norf,Vince Staples,2015,62,https://open.spotify.com/track/4uQ7wYsuL0DryknoDc11Hk,https://i.scdn.co/image/ab67616d00001e0286f51d101637fd4dc59fc32a,hip-hop,spotify:track:4uQ7wYsuL0DryknoDc11Hk,7.0
0.516,0.755,0,0,0.0,99.764,0.633,All Gold Everything,Trinidad James,2013,53,https://open.spotify.com/track/0pgeVJrdNok4KhbiM58ayZ,https://i.scdn.co/image/ab67616d00001e02570c5896acc5f2c139cb4bda,hip-hop,spotify:track:0pgeVJrdNok4KhbiM58ayZ,12.0
0.435,0.76,8,0,0.0,80.082,0.206,Devil In A New Dress,"Kanye West, Rick Ross",2010,74,https://open.spotify.com/track/1UGD3lW3tDmgZfAVDh6w7r,https://i.scdn.co/image/ab67616d00001e02d9194aa18fa4c9362b47464f,hip-hop,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,20.0
0.456,0.826,9,0,0.0,124.113,0.638,Rap Music (feat. June Summers),"Nipsey Hussle, June Summers",2013,22,https://open.spotify.com/track/7yuVh8qr6XMAMENmUtUZVF,https://i.scdn.co/image/ab67616d00001e02a1a6c7eff60575ab2cbcd616,hip-hop,spotify:track:7yuVh8qr6XMAMENmUtUZVF,21.0
0.936,0.702,10,1,0.0,97.524,0.704,I'm Different,2 Chainz,2012,54,https://open.spotify.com/track/6J5sxraPPZ4b0CVOGAgpXj,https://i.scdn.co/image/ab67616d00001e020bcccf7c7e65f294c2430f9b,hip-hop,spotify:track:6J5sxraPPZ4b0CVOGAgpXj,10.0
0.773,0.664,0,1,0.000117,140.161,0.472,Tuesday (feat. Drake),"ILOVEMAKONNEN, Drake",2014,59,https://open.spotify.com/track/35rSpXB5bk9ega9jsjcRts,https://i.scdn.co/image/ab67616d00001e02c1bc9933455c578be3199a1d,hip-hop,spotify:track:35rSpXB5bk9ega9jsjcRts,0.0
0.766,0.606,9,1,0.0,160.223,0.352,The Race,Tay-K,2017,67,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE,https://i.scdn.co/image/ab67616d00001e02fbfeb7ded12a79fbd98f99e8,hip-hop,spotify:track:3wGXyJGsCf1myH5MooQIqE,9.0
0.816,0.541,8,1,0.0,96.77,0.156,FDT (feat. Nipsey Hussle),"YG, Nipsey Hussle",2023,7,https://open.spotify.com/track/6Pvhtv7oEse8RWS4ST4UPO,https://i.scdn.co/image/ab67616d00001e0225a4c4a2477f3b89d7e96601,hip-hop,spotify:track:6Pvhtv7oEse8RWS4ST4UPO,8.0
0.533,0.496,6,0,0.000164,155.158,0.173,2009,Mac Miller,2018,66,https://open.spotify.com/track/6dFn6my1sHK2bcf23GlHwM,https://i.scdn.co/image/ab67616d00001e02175c577a61aa13d4fb4b6534,hip-hop,spotify:track:6dFn6my1sHK2bcf23GlHwM,18.0
0.841,0.733,1,1,0.0,130.009,0.284,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)","A$AP Ferg, French Montana, A$AP Rocky, Trinidad James, ScHoolboy Q",2013,66,https://open.spotify.com/track/7xVLFuuYdAvcTfcP3IG3dS,https://i.scdn.co/image/ab67616d00001e02005ca921bdef6548d4f71b76,hip-hop,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,1.0
0.762,0.666,0,1,0.0,118.97,0.278,Really Really,Kevin Gates,2016,65,https://open.spotify.com/track/10I3CmmwT0BkOVhduDy53o,https://i.scdn.co/image/ab67616d00001e029b78cdf77301fc50d06423b3,hip-hop,spotify:track:10I3CmmwT0BkOVhduDy53o,0.0
0.644,0.463,9,1,0.915,140.018,0.241,"Mercy (Kanye West Feat. Big Sean, Pusha T, 2 Chainz) - Instrumental",Track Masters,2012,3,https://open.spotify.com/track/3UFPjYWvzX0I8OYqmR2Pby,https://i.scdn.co/image/ab67616d00001e020f7c6ee3bce9ea5a34a26ec8,hip-hop,spotify:track:3UFPjYWvzX0I8OYqmR2Pby,9.0
0.63,0.724,2,1,6.92e-05,143.024,0.237,Welcome To The Party,Pop Smoke,2023,0,https://open.spotify.com/track/7GGB121dCe4BKIpmRJHiDJ,https://i.scdn.co/image/ab67616d00001e024844a6356b024539111e6b0e,hip-hop,spotify:track:7GGB121dCe4BKIpmRJHiDJ,2.0
0.884,0.347,8,0,7e-06,75.016,0.376,Bank Account,21 Savage,2017,74,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,https://i.scdn.co/image/ab67616d00001e022719343298d0e4f1790e14cd,hip-hop,spotify:track:5eqK0tbzUPo2SoeZsov04s,20.0
0.897,0.662,1,0,0.0,112.511,0.389,Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",2018,81,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,https://i.scdn.co/image/ab67616d00001e02ce159a3ba2096e13fa9d4b4c,hip-hop,spotify:track:78QR3Wp35dqAhFEc2qAGjE,13.0
0.301,0.497,1,1,0.0,183.424,0.114,Nobles (feat. Earl Sweatshirt & Navy Blue),"The Alchemist, Earl Sweatshirt, Navy Blue",2021,49,https://open.spotify.com/track/6Ecv0YG6QR0Zggsdw3u3mb,https://i.scdn.co/image/ab67616d00001e02fc4a79e449fc949eedd12c4a,hip-hop,spotify:track:6Ecv0YG6QR0Zggsdw3u3mb,1.0
0.646,0.784,1,0,0.0,127.839,0.179,Hands on the Wheel (feat. Asap Rocky),"ScHoolboy Q, A$AP Rocky",2012,58,https://open.spotify.com/track/78JKJfKsqgeBDBF58gv1SF,https://i.scdn.co/image/ab67616d00001e02adbae0d44ccbeeab44d47920,hip-hop,spotify:track:78JKJfKsqgeBDBF58gv1SF,13.0
0.878,0.219,6,1,0.794,120.018,0.214,"Only (Originally Performed by Nicki Minaj feat. Drake, Lil Wayne and Chris Brown) [Karaoke Version]",Backing Force,2014,0,https://open.spotify.com/track/0CSrlx5BND6JjYLhhESiHP,https://i.scdn.co/image/ab67616d00001e02c2f7c102aa7e351cd0dfd5f1,hip-hop,spotify:track:0CSrlx5BND6JjYLhhESiHP,6.0
0.795,0.627,0,1,0.0,145.989,0.299,Black Beatles (feat. Gucci Mane),"Rae Sremmurd, Gucci Mane",2017,27,https://open.spotify.com/track/5JA3kX5U1r5rgXO9tG1ER9,https://i.scdn.co/image/ab67616d00001e0220ba0e47a2bf48de07ac88d0,hip-hop,spotify:track:5JA3kX5U1r5rgXO9tG1ER9,0.0
0.707,0.614,9,1,0.0,139.97,0.563,Bible On the Dash,Gunplay,2012,42,https://open.spotify.com/track/0ymMvHAozg5LuIhqj8tVb3,https://i.scdn.co/image/ab67616d00001e028d76172141012f3faebb0d00,hip-hop,spotify:track:0ymMvHAozg5LuIhqj8tVb3,9.0
0.772,0.413,0,0,0.0,131.965,0.211,Love Sosa,Chief Keef,2012,78,https://open.spotify.com/track/01Lr5YepbgjXAWR9iOEyH1,https://i.scdn.co/image/ab67616d00001e02a76616abf60ce17491e95891,hip-hop,spotify:track:01Lr5YepbgjXAWR9iOEyH1,12.0
0.904,0.602,10,0,0.0,99.011,0.529,Twist My Fingaz,YG,2016,50,https://open.spotify.com/track/0evVIHGlp94jOUMvoQZRVD,https://i.scdn.co/image/ab67616d00001e02f731c8017e36b13e252bd2c6,hip-hop,spotify:track:0evVIHGlp94jOUMvoQZRVD,22.0
0.546,0.651,1,1,0.0,77.878,0.646,Backseat Freestyle,Kendrick Lamar,2012,65,https://open.spotify.com/track/3aGibUHhQyBsyumYHylw0K,https://i.scdn.co/image/ab67616d00001e02d58e537cea05c2156792c53d,hip-hop,spotify:track:3aGibUHhQyBsyumYHylw0K,1.0
0.447,0.694,6,0,2.87e-06,161.682,0.1,Stay Schemin' (A Tribute to Rick Ross Feat Drake & French Montana),Cover Pop,2012,4,https://open.spotify.com/track/5TfZfcsbBqhRysexP7ueJH,https://i.scdn.co/image/ab67616d00001e024d9363d8a87d33b8f57e3de7,hip-hop,spotify:track:5TfZfcsbBqhRysexP7ueJH,18.0
0.427,0.604,11,0,0.000648,91.546,0.256,Thuggin’,"Freddie Gibbs, Madlib",2014,51,https://open.spotify.com/track/6m192NGYZHIbO5UBkkM4oN,https://i.scdn.co/image/ab67616d00001e02d844f6b7311a69b9a08e7a0f,hip-hop,spotify:track:6m192NGYZHIbO5UBkkM4oN,23.0
0.728,0.607,1,0,0.0,129.938,0.445,Crew (feat. Brent Faiyaz & Shy Glizzy),"GoldLink, Brent Faiyaz, Shy Glizzy",2017,72,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg,https://i.scdn.co/image/ab67616d00001e027bcd3cd54e8399ae38cc6e64,hip-hop,spotify:track:15EPc80XuFrb2LmOzGjuRg,13.0
0.839,0.844,3,0,0.846,118.015,0.542,Sicko Mode - Karaoke Version Originally Performed by Travis Scott feat. Drake,"Five Dragons, Snake",2019,1,https://open.spotify.com/track/1x9DaemhjMZozZvta0rzSa,https://i.scdn.co/image/ab67616d00001e02401595781233ba0971baf168,hip-hop,spotify:track:1x9DaemhjMZozZvta0rzSa,15.0
0.594,0.679,7,1,7.83e-06,106.726,0.66,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),"Pusha T, Lil Uzi Vert, Don Toliver",2022,64,https://open.spotify.com/track/1dp8aQANyTRKssDeAYPiZe,https://i.scdn.co/image/ab67616d00001e02e27dfef438562f2ecb98a642,hip-hop,spotify:track:1dp8aQANyTRKssDeAYPiZe,7.0
0.854,0.75,6,0,0.0,134.919,0.814,Type Of Way,Rich Homie Quan,2013,53,https://open.spotify.com/track/0YKvEXArXE4GeGzqCsaifN,https://i.scdn.co/image/ab67616d00001e021ab3ef03e15626c0506a8663,hip-hop,spotify:track:0YKvEXArXE4GeGzqCsaifN,18.0
0.628,0.692,2,1,0.0129,124.887,0.0963,Monster,"Kanye West, JAY-Z, Rick Ross, Nicki Minaj, Bon Iver",2010,67,https://open.spotify.com/track/1ZHYJ2Wwgxes4m8Ba88PeK,https://i.scdn.co/image/ab67616d00001e02d9194aa18fa4c9362b47464f,hip-hop,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,2.0
0.415,0.831,10,0,0.0,139.63,0.583,Peso,A$AP Rocky,2011,60,https://open.spotify.com/track/3tTpvK7QgjjQCKGnHt5xn3,https://i.scdn.co/image/ab67616d00001e02c8ced8a4d6b6b61eb592f3dd,hip-hop,spotify:track:3tTpvK7QgjjQCKGnHt5xn3,22.0
0.623,0.859,10,0,0.0,109.622,0.417,XXX,Danny Brown,2012,42,https://open.spotify.com/track/3fMYdbxKBDKtLa1HB9iBDK,https://i.scdn.co/image/ab67616d00001e02615e9e91333dd9af110cd555,hip-hop,spotify:track:3fMYdbxKBDKtLa1HB9iBDK,22.0
0.671,0.301,5,0,0.0,113.818,0.255,Cartoon,Kendrick Lamar,2013,47,https://open.spotify.com/track/31Yebmn7gDvxc0yjRV8M5t,https://i.scdn.co/image/ab67616d00001e02ac82b76ab7029b846e4e2803,hip-hop,spotify:track:31Yebmn7gDvxc0yjRV8M5t,17.0
0.891,0.486,6,1,3.78e-06,125.01,0.239,No Type,Rae Sremmurd,2015,68,https://open.spotify.com/track/4scpF6J5uMBvoh6sFB7EL1,https://i.scdn.co/image/ab67616d00001e024ca3fb4517ff722918877460,hip-hop,spotify:track:4scpF6J5uMBvoh6sFB7EL1,6.0
0.864,0.578,9,1,0.00301,117.002,0.198,Danny Glover,Young Thug,2014,41,https://open.spotify.com/track/0VL32DjEZZiOj2dYo9a0NX,https://i.scdn.co/image/ab67616d00001e026c93b18e2b198ee3ece40a99,hip-hop,spotify:track:0VL32DjEZZiOj2dYo9a0NX,9.0
0.794,0.637,11,0,0.904,125.999,0.659,212 (Originally Performed By Azealia Banks Feat. Lazy Jay),The Future Hit Makers,2012,4,https://open.spotify.com/track/16PvV0ebMHyiWveAOA3e9z,https://i.scdn.co/image/ab67616d00001e021b7be2130af504c8fe0ed199,hip-hop,spotify:track:16PvV0ebMHyiWveAOA3e9z,23.0
0.5,0.69,8,1,0.0,180.206,0.371,March Madness,Future,2015,64,https://open.spotify.com/track/3WcC6NH9J77xPEvj1SOL7z,https://i.scdn.co/image/ab67616d00001e02354fc3fc863c252e3c4b8eda,hip-hop,spotify:track:3WcC6NH9J77xPEvj1SOL7z,8.0
0.261,0.0972,5,1,0.887,65.923,0.0574,Mouse and Friends 4: Lion King / Mickey Mouse March / Bibbidi Bobbidi Boo / Beauty and the Beast / The Bare Necessities / Supercalefragelisticexpialidocious / He's a Pirate - Arr. for Brass Quintet,"Mack David, JAY LIVINGSTON, Alan Menken, Richard Sherman, Klaus Badelt, Geoffrey Zanelli, Elton John, Al Hofmann, Jimmie Dodd, Terry Gilkyson, Robert Sherman, Hans Zimmer, Various Artists, Harmonic Brass",2009,0,https://open.spotify.com/track/1kWUMpe0w9h4ep1iCvPflp,https://i.scdn.co/image/ab67616d00001e02009830711566758df787a867,hip-hop,spotify:track:1kWUMpe0w9h4ep1iCvPflp,5.0
0.732,0.366,9,0,0.886,140.006,0.6,B.M.F. (Blowin' Money Fast) - Originally By Rick Ross Feat. Styles P (Karaoke / Instrumental),HOT 100,2011,0,https://open.spotify.com/track/4XVZ3Ztmd2koc5S7Yey8NY,https://i.scdn.co/image/ab67616d00001e02450c383f2ecccef3dceba5b1,hip-hop,spotify:track:4XVZ3Ztmd2koc5S7Yey8NY,21.0
0.642,0.647,7,0,0.0,120.749,0.664,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)","Dreamville, Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy, Ski Mask The Slump God",2019,63,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,https://i.scdn.co/image/ab67616d00001e02c0ae820e3b64854de4642101,hip-hop,spotify:track:5WnfnSpuNEGXyEt78PBA6d,19.0
0.745,0.617,6,0,0.0,125.98,0.185,Codeine Crazy,Future,2014,64,https://open.spotify.com/track/0joQFwiBKmi6X1Iq5R1ubH,https://i.scdn.co/image/ab67616d00001e02e2528d35865f3114cfe9a16e,hip-hop,spotify:track:0joQFwiBKmi6X1Iq5R1ubH,18.0
0.848,0.566,1,1,3.47e-06,85.965,0.713,Bobby Shmurda Rkt (Hot N***A Rmx),Gianer,2022,0,https://open.spotify.com/track/0alZMmUP2pewhIIFtgjJYI,https://i.scdn.co/image/ab67616d00001e020208b3549c7acb8e52a1c020,hip-hop,spotify:track:0alZMmUP2pewhIIFtgjJYI,1.0
0.538,0.704,11,0,0.88,131.993,0.249,I Don't Like,Track Masters,2012,2,https://open.spotify.com/track/3QFWOD872qTF2qK1Bw5O4M,https://i.scdn.co/image/ab67616d00001e02d18cc8fad004d9928556f357,hip-hop,spotify:track:3QFWOD872qTF2qK1Bw5O4M,23.0
0.374,0.568,1,0,0.00219,84.733,0.111,Runaway,"Kanye West, Pusha T",2010,75,https://open.spotify.com/track/3DK6m7It6Pw857FcQftMds,https://i.scdn.co/image/ab67616d00001e02d9194aa18fa4c9362b47464f,hip-hop,spotify:track:3DK6m7It6Pw857FcQftMds,13.0
0.404,0.777,1,1,0.0,155.937,0.197,Rest In Pieces,Saliva,2002,38,https://open.spotify.com/track/6XYTdS3FRzfZh3Umid2ILx,https://i.scdn.co/image/ab67616d00001e0286e7bbf00d418c9046a1c950,rock,spotify:track:6XYTdS3FRzfZh3Umid2ILx,1.0
0.493,0.88,6,0,2.66e-05,147.913,0.389,Loser,3 Doors Down,2000,56,https://open.spotify.com/track/1aC1IBAETh2XYGOE8kCC6t,https://i.scdn.co/image/ab67616d00001e022868c4713a3912fd476b42f1,rock,spotify:track:1aC1IBAETh2XYGOE8kCC6t,18.0
0.58,0.702,4,1,3.2e-06,105.076,0.299,Crawling,Linkin Park,2000,72,https://open.spotify.com/track/57BrRMwf9LrcmuOsyGilwr,https://i.scdn.co/image/ab67616d00001e02e2f039481babe23658fc719a,rock,spotify:track:57BrRMwf9LrcmuOsyGilwr,4.0
0.455,0.858,11,0,0.000247,163.118,0.597,Someday,Nickelback,2003,67,https://open.spotify.com/track/4PkJ7c9y1CwpuVOiJODnCZ,https://i.scdn.co/image/ab67616d00001e0215a5f571e2e14b2c182bd0a3,rock,spotify:track:4PkJ7c9y1CwpuVOiJODnCZ,23.0
0.509,0.774,6,1,0.000549,116.529,0.0824,It's Been Awhile,Staind,2001,64,https://open.spotify.com/track/25CMmGsl22APKhfuj4Tp7j,https://i.scdn.co/image/ab67616d00001e02e78596fafee30d0dd305396f,rock,spotify:track:25CMmGsl22APKhfuj4Tp7j,6.0
0.431,0.938,3,0,0.0,157.462,0.523,Blurry,Puddle Of Mudd,2001,62,https://open.spotify.com/track/6lSr3iZTC144PKhvbPFzMp,https://i.scdn.co/image/ab67616d00001e023c2bba46b66a3c8a83a53015,rock,spotify:track:6lSr3iZTC144PKhvbPFzMp,15.0
0.446,0.764,10,1,0.0,172.094,0.543,How You Remind Me,Nickelback,2001,76,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf,https://i.scdn.co/image/ab67616d00001e02699a422d25adc550dc5aa11c,rock,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,10.0
0.291,0.735,9,1,4.53e-06,175.978,0.19,Bad Day,Fuel,2000,47,https://open.spotify.com/track/5z5ao3FAaVwHk1g7xuOBcB,https://i.scdn.co/image/ab67616d00001e02e02669b28cb76940fc63bed1,rock,spotify:track:5z5ao3FAaVwHk1g7xuOBcB,9.0
0.331,0.943,4,0,2.06e-06,94.612,0.296,Bring Me To Life,Evanescence,2003,78,https://open.spotify.com/track/0COqiPhxzoWICwFCS4eZcp,https://i.scdn.co/image/ab67616d00001e0225f49ab23f0ec6332efef432,rock,spotify:track:0COqiPhxzoWICwFCS4eZcp,16.0
0.497,0.97,10,0,0.000674,138.081,0.689,Somebody Told Me,The Killers,2004,75,https://open.spotify.com/track/6PwjJ58I4t7Mae9xfZ9l9v,https://i.scdn.co/image/ab67616d00001e02ccdddd46119a4ff53eaf1f5d,rock,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v,22.0
0.465,0.954,10,1,5.38e-06,143.85,0.458,Dirty Little Secret,The All-American Rejects,2005,67,https://open.spotify.com/track/5lDriBxJd22IhOH9zTcFrV,https://i.scdn.co/image/ab67616d00001e02aaf8c068ffe217db825a1945,rock,spotify:track:5lDriBxJd22IhOH9zTcFrV,10.0
0.514,0.898,11,0,0.0345,123.067,0.353,Speed of Sound,Coldplay,2005,67,https://open.spotify.com/track/7clUVcSOtkNWa58Gw5RfD4,https://i.scdn.co/image/ab67616d00001e024e0362c225863f6ae2432651,rock,spotify:track:7clUVcSOtkNWa58Gw5RfD4,23.0
0.496,0.682,8,1,2.94e-05,167.06,0.474,Boulevard of Broken Dreams,Green Day,2017,73,https://open.spotify.com/track/5GorCbAP4aL0EJ16frG2hd,https://i.scdn.co/image/ab67616d00001e027f213369d5265a60af5f7e82,rock,spotify:track:5GorCbAP4aL0EJ16frG2hd,8.0
0.55,0.917,0,1,0.0,126.115,0.601,"You're Gonna Go Far, Kid",The Offspring,2008,77,https://open.spotify.com/track/6TfBA04WJ3X1d1wXhaCFVT,https://i.scdn.co/image/ab67616d00001e02890ce61533a89e00ce593fcb,rock,spotify:track:6TfBA04WJ3X1d1wXhaCFVT,0.0
0.276,0.715,0,1,0.000417,137.028,0.173,Use Somebody,Kings of Leon,2008,73,https://open.spotify.com/track/5VGlqQANWDKJFl0MBG3sg2,https://i.scdn.co/image/ab67616d00001e022519d01c0cca06f134eeadd8,rock,spotify:track:5VGlqQANWDKJFl0MBG3sg2,0.0
0.542,0.905,9,1,0.0104,153.398,0.374,Sex on Fire,Kings of Leon,2008,78,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45,https://i.scdn.co/image/ab67616d00001e022519d01c0cca06f134eeadd8,rock,spotify:track:0ntQJM78wzOLVeCUAW7Y45,9.0
0.545,0.865,11,0,1.1e-05,99.009,0.543,Kryptonite,3 Doors Down,2000,76,https://open.spotify.com/track/6ZOBP3NvffbU4SZcrnt1k6,https://i.scdn.co/image/ab67616d00001e022868c4713a3912fd476b42f1,rock,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,23.0
0.614,0.568,7,0,0.0,107.849,0.516,Like a Stone,Audioslave,2002,74,https://open.spotify.com/track/3YuaBvuZqcwN3CEAyyoaei,https://i.scdn.co/image/ab67616d00001e02a7292b6863258e889b78d787,rock,spotify:track:3YuaBvuZqcwN3CEAyyoaei,19.0
